50,50,0,154.127992183683,17.4401563263312,17.2203224230581
50,50,0,153.150952613581,17.4401563263312,17.2203224230581
50,50,0,155.837811431363,17.3668783585735,17.2936003908158
50,50,0,155.105031753786,17.3668783585735,17.1470444553004
50,50,0,154.86077186126,17.3668783585735,17.2203224230581
50,50,0,154.86077186126,17.3668783585735,17.2203224230581
50,50,0,153.639472398632,17.4401563263312,17.2203224230581
50,50,0,154.616511968735,17.4401563263312,17.2203224230581
50,50,0,155.105031753786,17.3668783585735,17.1470444553004
50,50,0,157.303370786517,17.3668783585735,17.2203224230581
50,50,0,156.326331216414,17.2936003908158,17.2203224230581
50,50,0,152.906692721055,17.4401563263312,17.2203224230581
50,50,0,152.418172936004,17.4401563263312,17.1470444553004
50,50,0,153.639472398632,17.3668783585735,17.2203224230581
50,50,0,151.929653150953,17.3668783585735,17.2936003908158
50,50,0,152.173913043478,17.3668783585735,17.1470444553004
50,50,0,155.105031753786,17.4401563263312,17.1470444553004
50,50,0,151.685393258427,17.3668783585735,17.2936003908158
50,50,0,151.929653150953,17.4401563263312,17.2203224230581
50,50,0,158.524670249145,17.4401563263312,17.2203224230581
50,50,0,153.639472398632,17.2936003908158,17.2936003908158
50,50,0,155.349291646312,17.3668783585735,17.2203224230581
50,50,0,156.57059110894,17.4401563263312,17.2936003908158
50,50,0,155.837811431363,17.3668783585735,17.1470444553004
50,50,0,153.639472398632,17.2936003908158,17.2203224230581
50,50,0,155.349291646312,17.4401563263312,17.2203224230581
50,50,0,153.883732291158,17.3668783585735,17.2203224230581
50,50,0,153.639472398632,17.3668783585735,17.1470444553004
50,50,0,151.441133365901,17.3668783585735,17.2936003908158
50,50,0,153.883732291158,17.3668783585735,17.2203224230581
50,50,0,155.105031753786,17.3668783585735,17.2203224230581
50,50,0,153.395212506107,17.4401563263312,17.2203224230581
50,50,0,150.708353688324,17.4401563263312,17.2203224230581
50,50,0,149.487054225696,17.3668783585735,17.2203224230581
50,50,0,158.036150464094,17.3668783585735,17.2203224230581
50,50,0,151.196873473376,17.3668783585735,17.2203224230581
50,50,0,150.464093795799,17.3668783585735,17.2936003908158
50,50,0,156.326331216414,17.4401563263312,17.2936003908158
50,50,0,157.547630679042,17.2936003908158,17.2936003908158
50,50,0,152.418172936004,17.3668783585735,17.2203224230581
50,50,0,155.593551538837,17.3668783585735,17.2203224230581
50,50,0,155.593551538837,17.3668783585735,17.2203224230581
50,50,0,152.418172936004,17.3668783585735,17.2203224230581
50,50,0,153.883732291158,17.4401563263312,17.2203224230581
50,50,0,154.616511968735,17.4401563263312,17.2203224230581
50,50,0,155.593551538837,17.2936003908158,17.2203224230581
50,50,0,155.105031753786,17.3668783585735,17.2203224230581
50,50,0,156.814851001466,17.3668783585735,17.2936003908158
50,50,0,150.219833903273,17.3668783585735,17.1470444553004
50,50,0,152.173913043478,17.2936003908158,17.2936003908158
50,50,0,154.86077186126,17.3668783585735,17.2203224230581
50,50,0,149.975574010747,17.4401563263312,17.2936003908158
50,50,0,155.837811431363,17.4401563263312,17.2936003908158
50,50,0,155.593551538837,17.3668783585735,17.2203224230581
50,50,0,147.777234978017,17.5134342940889,17.2203224230581
50,50,0,156.57059110894,17.4401563263312,17.2203224230581
50,50,0,156.57059110894,17.3668783585735,17.2203224230581
50,50,0,152.906692721055,17.3668783585735,17.2203224230581
50,50,0,153.150952613581,17.2936003908158,17.2936003908158
50,50,0,155.349291646312,17.3668783585735,17.2203224230581
50,50,0,153.150952613581,17.3668783585735,17.1470444553004
50,50,0,156.57059110894,17.4401563263312,17.1470444553004
50,50,0,154.616511968735,17.2936003908158,17.2203224230581
50,50,0,154.127992183683,17.4401563263312,17.2203224230581
50,50,0,156.57059110894,17.3668783585735,17.2203224230581
50,50,0,153.395212506107,17.3668783585735,17.2203224230581
